Credit Memo Number,Line Number,Reason Code,Product ID,Quantity,U/M,Unit Price,Amount
885014,20,701010,200306,10,EACH,13.80,138
885014,21,701010,150307,10,EACH,14.20,142
885014,21,701010,200307,11,EACH,14.10,155.1
885014,22,701010,150401,11,EACH,11.32,124.52
885014,22,701010,200401,11,EACH,11.54,126.94
885014,23,701010,150402,10,EACH,11.83,118.3
885014,23,701010,200402,10,EACH,12.22,122.2
885014,24,701010,150403,10,EACH,12.49,124.9
885014,24,701010,200403,11,EACH,12.46,137.06
885014,25,701010,150404,10,EACH,13.33,133.3
885014,25,701010,200404,11,EACH,12.84,141.24
885014,26,701010,150405,11,EACH,13.75,151.25
885014,26,701010,200405,9,EACH,13.23,119.07
885014,27,701010,150406,10,EACH,13.85,138.5
885014,27,701010,200406,10,EACH,14.43,144.3
885014,28,701010,150407,10,EACH,15.18,151.8
885014,28,701010,200407,11,EACH,15.26,167.86
885014,29,701010,150501,10,EACH,11.43,114.3
885014,29,701010,200501,11,EACH,11.61,127.71
885014,30,701010,150502,11,EACH,11.83,130.13
885014,30,701010,200502,10,EACH,12.04,120.4
885014,31,701010,150503,10,EACH,12.18,121.8
885014,31,701010,200503,10,EACH,12.85,128.5
885014,32,701010,150504,10,EACH,12.65,126.5
885014,32,701010,200504,9,EACH,13.03,117.27
885014,33,701010,150505,10,EACH,13.89,138.9
885014,33,701010,200505,10,EACH,13.56,135.6
885014,34,701010,150506,10,EACH,14.60,146
885014,34,701010,200506,10,EACH,13.70,137
885014,35,701010,150507,10,EACH,15.06,150.6
885014,35,701010,200507,9,EACH,14.30,128.7
1107005,1,701010,130101,13,3PACK,10.42,135.46
1107005,1,701010,140101,14,EACH,7.23,101.22
1107005,2,701010,130102,14,3PACK,10.38,145.32
1107005,2,701010,140102,15,EACH,7.76,116.4
1107005,3,701010,130103,14,3PACK,10.87,152.18
1107005,3,701010,140103,15,EACH,8.06,120.9
1107005,4,701010,130104,13,3PACK,11.81,153.53
1107005,4,701010,140104,13,EACH,8.23,106.99
1107005,5,701010,130105,15,3PACK,11.45,171.75
1107005,5,701010,140105,15,EACH,8.54,128.1
1107005,6,701010,130106,13,3PACK,12.63,164.19
1107005,6,701010,140106,14,EACH,8.64,120.96
1107005,7,701010,130107,13,3PACK,12.91,167.83
1107005,7,701010,140107,13,EACH,9.00,117
1107005,8,701010,130201,13,3PACK,10.12,131.56
1107005,8,701010,140201,13,EACH,7.28,94.64
1107005,9,701010,130202,13,3PACK,10.37,134.81
1107005,9,701010,140202,13,EACH,7.77,101.01
1107005,10,701010,130203,14,3PACK,11.27,157.78
1107005,10,701010,140203,16,EACH,7.70,123.2
1107005,11,701010,130204,14,3PACK,11.12,155.68
1107005,11,701010,140204,14,EACH,7.76,108.64
1107005,12,701010,130205,12,3PACK,11.74,140.88
1107005,12,701010,140205,15,EACH,8.87,133.05
1107005,13,701010,130206,14,3PACK,12.13,169.82
1107005,13,701010,140206,15,EACH,8.87,133.05
1107005,14,701010,130207,13,3PACK,13.36,173.68
1107005,14,701010,140207,15,EACH,8.93,133.95
1107005,15,701010,130301,15,3PACK,10.44,156.6
1107005,15,701010,140301,14,EACH,7.09,99.26
1107005,16,701010,130302,14,3PACK,10.44,146.16
1107005,16,701010,140302,13,EACH,7.55,98.15
1107005,17,701010,130303,14,3PACK,11.25,157.5
1107005,17,701010,140303,15,EACH,7.75,116.25
1107005,18,701010,130304,13,3PACK,11.49,149.37
1107005,18,701010,140304,14,EACH,8.54,119.56
1107005,19,701010,130305,14,3PACK,12.27,171.78
1107005,19,701010,140305,14,EACH,8.48,118.72
1107005,20,701010,130306,14,3PACK,13.20,184.8
1107005,20,701010,140306,15,EACH,9.08,136.2
1107005,21,701010,130307,14,3PACK,13.51,189.14
1107005,21,701010,140307,13,EACH,9.55,124.15
1107005,22,701010,130501,15,3PACK,10.06,150.9
1107005,22,701010,140401,13,EACH,7.12,92.56
1107005,23,701010,130502,15,3PACK,11.01,165.15
1107005,23,701010,140402,14,EACH,7.81,109.34
1107005,24,701010,130503,15,3PACK,11.37,170.55
1107005,24,701010,140403,14,EACH,8.05,112.7
1107005,25,701010,130504,13,3PACK,11.26,146.38
1107005,25,701010,140404,15,EACH,8.12,121.8
1107005,26,701010,130505,13,3PACK,12.33,160.29
1107005,26,701010,140405,15,EACH,8.38,125.7
1107005,27,701010,130506,13,3PACK,12.81,166.53
1107005,27,701010,140406,15,EACH,9.25,138.75
1107005,28,701010,130507,14,3PACK,12.85,179.9
1107005,28,701010,140407,13,EACH,9.45,122.85
1107005,29,701010,140501,15,EACH,7.17,107.55
1107005,30,701010,140502,13,EACH,7.82,101.66
1107005,31,701010,140503,14,EACH,8.32,116.48
1107005,32,701010,140504,14,EACH,7.87,110.18
1107005,33,701010,140505,14,EACH,8.62,120.68
1107005,34,701010,140506,13,EACH,8.61,111.93
1107005,35,701010,140507,15,EACH,8.89,133.35
342007,1,701010,190101,20,3PACK,12.01,240.2
342007,2,701010,190102,21,3PACK,13.25,278.25
342007,3,701010,190103,19,3PACK,13.09,248.71
342007,4,701010,190104,22,3PACK,14.36,315.92
342007,5,701010,190105,21,3PACK,14.29,300.09
342007,6,701010,190106,20,3PACK,15.12,302.4
342007,7,701010,190107,22,3PACK,16.98,373.56
342007,8,701010,190201,21,3PACK,12.36,259.56
342007,9,701010,190202,22,3PACK,12.84,282.48
342007,10,701010,190203,20,3PACK,13.57,271.4
342007,11,701010,190204,21,3PACK,13.97,293.37
342007,12,701010,190205,21,3PACK,14.30,300.3
342007,13,701010,190206,23,3PACK,15.54,357.42
342007,14,701010,190207,21,3PACK,16.67,350.07
342007,15,701010,190301,21,3PACK,12.50,262.5
342007,16,701010,190302,23,3PACK,12.32,283.36
342007,17,701010,190303,22,3PACK,13.76,302.72
342007,18,701010,190304,21,3PACK,14.39,302.19
342007,19,701010,190305,22,3PACK,13.88,305.36
342007,20,701010,190306,19,3PACK,14.59,277.21
342007,21,701010,190307,20,3PACK,16.15,323
342007,22,701010,190501,19,3PACK,12.53,238.07
342007,23,701010,190502,21,3PACK,12.65,265.65
342007,24,701010,190503,21,3PACK,13.04,273.84
342007,25,701010,190504,20,3PACK,13.20,264
342007,26,701010,190505,23,3PACK,14.47,332.81
342007,27,701010,190506,21,3PACK,15.76,330.96
342007,28,701010,190507,20,3PACK,15.52,310.4
1432530,1,701010,140101,13,EACH,6.90,89.7
1432530,1,701010,210101,13,EACH,3.89,50.57
1432530,2,701010,140102,13,EACH,7.30,94.9
1432530,2,701010,210102,13,EACH,4.00,52
1432530,3,701010,140103,12,EACH,7.66,91.92
1432530,3,701010,210103,14,EACH,4.19,58.66
1432530,4,701010,140104,13,EACH,7.98,103.74
1432530,4,701010,210104,13,EACH,4.49,58.37
1432530,5,701010,140105,12,EACH,8.12,97.44
1432530,5,701010,210105,14,EACH,4.52,63.28
1432530,6,701010,140106,13,EACH,8.63,112.19
1432530,6,701010,210106,13,EACH,4.94,64.22
1432530,7,701010,140107,12,EACH,8.89,106.68
1432530,7,701010,210107,13,EACH,4.90,63.7
1432530,8,701010,140201,13,EACH,6.84,88.92
1432530,8,701010,210201,14,EACH,3.87,54.18
1432530,9,701010,140202,12,EACH,7.26,87.12
1432530,9,701010,210202,12,EACH,4.06,48.72
1432530,10,701010,140203,13,EACH,7.45,96.85
1432530,10,701010,210203,13,EACH,4.24,55.12
1432530,11,701010,140204,13,EACH,7.55,98.15
1432530,11,701010,210204,14,EACH,4.57,63.98
1432530,12,701010,140205,12,EACH,8.22,98.64
1432530,12,701010,210205,13,EACH,4.58,59.54
1432530,13,701010,140206,13,EACH,8.33,108.29
1432530,13,701010,210206,14,EACH,4.74,66.36
1432530,14,701010,140207,12,EACH,8.73,104.76
1432530,14,701010,210207,15,EACH,4.80,72
1432530,15,701010,140301,14,EACH,6.80,95.2
1432530,15,701010,210301,13,EACH,3.82,49.66
1432530,16,701010,140302,12,EACH,7.24,86.88
1432530,16,701010,210302,12,EACH,4.03,48.36
1432530,17,701010,140303,13,EACH,7.70,100.1
1432530,17,701010,210303,13,EACH,4.24,55.12
1432530,18,701010,140304,13,EACH,8.10,105.3
1432530,18,701010,210304,14,EACH,4.56,63.84
1432530,19,701010,140305,12,EACH,8.23,98.76
1432530,19,701010,210305,13,EACH,4.67,60.71
1432530,20,701010,140306,13,EACH,8.76,113.88
1432530,20,701010,210306,14,EACH,4.65,65.1
1432530,21,701010,140307,13,EACH,9.23,119.99
1432530,21,701010,210307,14,EACH,4.75,66.5
1432530,22,701010,140401,12,EACH,6.83,81.96
1432530,22,701010,210401,13,EACH,3.88,50.44
1432530,23,701010,140402,12,EACH,7.17,86.04
1432530,23,701010,210402,13,EACH,3.99,51.87
1432530,24,701010,140403,12,EACH,7.42,89.04
1432530,24,701010,210403,13,EACH,4.17,54.21
1432530,25,701010,140404,12,EACH,7.98,95.76
1432530,25,701010,210404,13,EACH,4.41,57.33
1432530,26,701010,140405,12,EACH,7.93,95.16
1432530,26,701010,210405,14,EACH,4.52,63.28
1432530,27,701010,140406,14,EACH,8.89,124.46
1432530,27,701010,210406,14,EACH,4.65,65.1
1432530,28,701010,140407,13,EACH,8.95,116.35
1432530,28,701010,210407,14,EACH,5.11,71.54
1432530,29,701010,140501,12,EACH,6.90,82.8
1432530,29,701010,210501,12,EACH,3.88,46.56
1432530,30,701010,140502,12,EACH,7.24,86.88
1432530,30,701010,210502,14,EACH,4.03,56.42
1432530,31,701010,140503,13,EACH,7.65,99.45
1432530,31,701010,210503,14,EACH,4.14,57.96
1432530,32,701010,140504,13,EACH,7.55,98.15
1432530,32,701010,210504,12,EACH,4.45,53.4
1432530,33,701010,140505,12,EACH,8.47,101.64
1432530,33,701010,210505,13,EACH,4.45,57.85
1432530,34,701010,140506,12,EACH,8.40,100.8
1432530,34,701010,210506,14,EACH,4.58,64.12
1432530,35,701010,140507,13,EACH,8.68,112.84
1432530,35,701010,210507,14,EACH,5.18,72.52
663020,1,701010,180101,10,EACH,8.99,89.9
663020,1,701010,220101,19,EACH,9.15,173.85
663020,2,701010,180102,10,EACH,9.56,95.6
663020,2,701010,220102,18,EACH,9.83,176.94
663020,3,701010,180103,9,EACH,9.76,87.84
663020,3,701010,220103,18,EACH,10.26,184.68
663020,4,701010,180104,11,EACH,9.92,109.12
663020,4,701010,220104,17,EACH,10.29,174.93
663020,5,701010,180105,10,EACH,10.98,109.8
663020,5,701010,220105,18,EACH,10.53,189.54
663020,6,701010,180106,10,EACH,10.71,107.1
663020,6,701010,220106,20,EACH,11.17,223.4
663020,7,701010,180107,10,EACH,11.85,118.5
663020,7,701010,220107,20,EACH,12.21,244.2
663020,8,701010,180201,11,EACH,9.03,99.33
663020,8,701010,220201,18,EACH,9.31,167.58
663020,9,701010,180202,10,EACH,9.50,95
663020,9,701010,220202,20,EACH,9.49,189.8
663020,10,701010,180203,10,EACH,9.67,96.7
663020,10,701010,220203,19,EACH,10.11,192.09
663020,11,701010,180204,11,EACH,10.45,114.95
663020,11,701010,220204,19,EACH,10.60,201.4
663020,12,701010,180205,10,EACH,10.64,106.4
663020,12,701010,220205,19,EACH,10.90,207.1
663020,13,701010,180206,10,EACH,11.69,116.9
663020,13,701010,220206,18,EACH,11.76,211.68
663020,14,701010,180207,10,EACH,12.21,122.1
663020,14,701010,220207,17,EACH,11.67,198.39
663020,15,701010,180301,9,EACH,9.08,81.72
663020,15,701010,220301,20,EACH,9.28,185.6
663020,16,701010,180302,9,EACH,9.17,82.53
663020,16,701010,220302,19,EACH,9.78,185.82
663020,17,701010,180303,10,EACH,9.99,99.9
663020,17,701010,220303,19,EACH,10.06,191.14
663020,18,701010,180304,10,EACH,10.28,102.8
663020,18,701010,220304,19,EACH,10.72,203.68
663020,19,701010,180305,10,EACH,10.71,107.1
663020,19,701010,220305,18,EACH,11.00,198
663020,20,701010,180306,10,EACH,11.39,113.9
663020,20,701010,220306,19,EACH,11.44,217.36
663020,21,701010,180307,10,EACH,11.19,111.9
663020,21,701010,220307,20,EACH,11.43,228.6
663020,22,701010,180401,9,EACH,8.97,80.73
663020,22,701010,220401,18,EACH,9.09,163.62
663020,23,701010,180402,9,EACH,9.76,87.84
663020,23,701010,220402,19,EACH,9.81,186.39
663020,24,701010,180403,10,EACH,9.61,96.1
663020,24,701010,220403,18,EACH,9.98,179.64
663020,25,701010,180404,10,EACH,10.32,103.2
663020,25,701010,220404,19,EACH,10.74,204.06
663020,26,701010,180405,10,EACH,10.56,105.6
663020,26,701010,220405,19,EACH,11.03,209.57
663020,27,701010,180406,11,EACH,10.86,119.46
663020,27,701010,220406,19,EACH,11.41,216.79
663020,28,701010,180407,10,EACH,11.48,114.8
663020,28,701010,220407,19,EACH,11.58,220.02
663020,29,701010,180501,11,EACH,9.11,100.21
663020,29,701010,220501,19,EACH,9.06,172.14
663020,30,701010,180502,9,EACH,9.59,86.31
663020,30,701010,220502,18,EACH,9.60,172.8
663020,31,701010,180503,10,EACH,10.08,100.8
663020,31,701010,220503,17,EACH,10.24,174.08
663020,32,701010,180504,10,EACH,10.08,100.8
663020,32,701010,220504,19,EACH,10.40,197.6
663020,33,701010,180505,10,EACH,10.89,108.9
663020,33,701010,220505,19,EACH,11.22,213.18
663020,34,701010,180506,9,EACH,10.93,98.37
663020,34,701010,220506,20,EACH,11.29,225.8
663020,35,701010,180507,10,EACH,11.45,114.5
663020,35,701010,220507,17,EACH,11.46,194.82
1147514,1,701010,170101,12,EACH,9.60,115.2
1147514,2,701010,170102,12,EACH,9.85,118.2
1147514,3,701010,170103,11,EACH,10.54,115.94
1147514,4,701010,170104,11,EACH,10.95,120.45
1147514,5,701010,170105,11,EACH,11.26,123.86
1147514,6,701010,170106,12,EACH,11.73,140.76
1147514,7,701010,170107,13,EACH,12.54,163.02
1147514,8,701010,170201,11,EACH,9.43,103.73
1147514,9,701010,170202,11,EACH,9.96,109.56
1147514,10,701010,170203,12,EACH,10.47,125.64
1147514,11,701010,170204,12,EACH,10.84,130.08
1147514,12,701010,170205,11,EACH,11.38,125.18
1147514,13,701010,170206,12,EACH,11.62,139.44
1147514,14,701010,170207,12,EACH,12.57,150.84
1147514,15,701010,170301,11,EACH,9.46,104.06
1147514,16,701010,170302,12,EACH,10.13,121.56
1147514,17,701010,170303,12,EACH,10.58,126.96
1147514,18,701010,170304,12,EACH,11.13,133.56
1147514,19,701010,170305,12,EACH,11.17,134.04
1147514,20,701010,170306,11,EACH,12.05,132.55
1147514,21,701010,170307,12,EACH,12.87,154.44
1147514,22,701010,170401,11,EACH,9.63,105.93
1147514,23,701010,170402,11,EACH,10.24,112.64
1147514,24,701010,170403,13,EACH,10.80,140.4
1147514,25,701010,170404,12,EACH,11.06,132.72
1147514,26,701010,170405,12,EACH,11.00,132
1147514,27,701010,170406,12,EACH,11.94,143.28
1147514,28,701010,170407,11,EACH,12.65,139.15
1111515,1,701010,120101,17,EACH,10.45,177.65
1111515,2,701010,120102,14,EACH,10.83,151.62
1111515,3,701010,120103,14,EACH,10.91,152.74
1111515,4,701010,120104,14,EACH,11.36,159.04
1111515,5,701010,120105,16,EACH,12.06,192.96
1111515,6,701010,120106,16,EACH,12.54,200.64
1111515,7,701010,120107,16,EACH,13.69,219.04
1111515,8,701010,120201,15,EACH,10.38,155.7
1111515,9,701010,120202,16,EACH,11.14,178.24
1111515,10,701010,120203,16,EACH,11.21,179.36
1111515,11,701010,120204,15,EACH,12.09,181.35
1111515,12,701010,120205,16,EACH,12.11,193.76
1111515,13,701010,120206,15,EACH,12.14,182.1
1111515,14,701010,120207,16,EACH,13.58,217.28
1111515,15,701010,120301,16,EACH,10.18,162.88
1111515,16,701010,120302,16,EACH,10.56,168.96
1111515,17,701010,120303,15,EACH,11.54,173.1
1111515,18,701010,120304,17,EACH,11.49,195.33
1111515,19,701010,120305,14,EACH,12.07,168.98
1111515,20,701010,120306,16,EACH,13.16,210.56
1111515,21,701010,120307,17,EACH,12.72,216.24
1111515,22,701010,120401,15,EACH,10.37,155.55
1111515,23,701010,120402,14,EACH,10.69,149.66
1111515,24,701010,120403,14,EACH,11.29,158.06
1111515,25,701010,120404,14,EACH,12.06,168.84
1111515,26,701010,120405,14,EACH,11.76,164.64
1111515,27,701010,120406,15,EACH,12.99,194.85
1111515,28,701010,120407,16,EACH,13.03,208.48
1111515,29,701010,120501,15,EACH,10.48,157.2
1111515,30,701010,120502,16,EACH,10.64,170.24
1111515,31,701010,120503,16,EACH,11.57,185.12
1111515,32,701010,120504,14,EACH,11.42,159.88
1111515,33,701010,120505,15,EACH,12.65,189.75
1111515,34,701010,120506,14,EACH,12.06,168.84
1111515,35,701010,120507,15,EACH,13.70,205.5
1314026,1,701010,170101,22,EACH,8.99,197.78
1314026,2,701010,170102,22,EACH,9.17,201.74
1314026,3,701010,170103,21,EACH,10.25,215.25
1314026,4,701010,170104,21,EACH,10.40,218.4
1314026,5,701010,170105,22,EACH,10.80,237.6
1314026,6,701010,170106,24,EACH,11.05,265.2
1314026,7,701010,170107,22,EACH,12.17,267.74
1314026,8,701010,170201,21,EACH,8.80,184.8
1314026,9,701010,170202,23,EACH,9.31,214.13
1314026,10,701010,170203,25,EACH,9.99,249.75
1314026,11,701010,170204,26,EACH,10.09,262.34
1314026,12,701010,170205,24,EACH,10.55,253.2
1314026,13,701010,170206,22,EACH,11.27,247.94
1314026,14,701010,170207,24,EACH,12.22,293.28
1314026,15,701010,170301,25,EACH,8.78,219.5
1314026,16,701010,170302,22,EACH,9.80,215.6
1314026,17,701010,170303,21,EACH,10.35,217.35
1314026,18,701010,170304,22,EACH,10.50,231
1314026,19,701010,170305,22,EACH,10.92,240.24
1314026,20,701010,170306,23,EACH,11.71,269.33
1314026,21,701010,170307,21,EACH,12.45,261.45
1314026,22,701010,170401,23,EACH,9.10,209.3
1314026,23,701010,170402,23,EACH,9.82,225.86
1314026,24,701010,170403,22,EACH,10.24,225.28
1314026,25,701010,170404,23,EACH,10.75,247.25
1314026,26,701010,170405,23,EACH,10.22,235.06
1314026,27,701010,170406,24,EACH,11.44,274.56
1314026,28,701010,170407,21,EACH,11.89,249.69
205503,1,701010,190101,21,3PACK,11.12,233.52
205503,2,701010,190102,23,3PACK,12.13,278.99
205503,3,701010,190103,20,3PACK,12.26,245.2
205503,4,701010,190104,20,3PACK,12.65,253
205503,5,701010,190105,22,3PACK,12.81,281.82
205503,6,701010,190106,20,3PACK,13.82,276.4
205503,7,701010,190107,20,3PACK,15.18,303.6
205503,8,701010,190201,21,3PACK,11.39,239.19
205503,9,701010,190202,18,3PACK,11.44,205.92
205503,10,701010,190203,21,3PACK,12.75,267.75
205503,11,701010,190204,19,3PACK,12.71,241.49
205503,12,701010,190205,20,3PACK,12.92,258.4
205503,13,701010,190206,22,3PACK,14.82,326.04
205503,14,701010,190207,21,3PACK,14.76,309.96
205503,15,701010,190301,21,3PACK,11.35,238.35
205503,16,701010,190302,21,3PACK,11.30,237.3
205503,17,701010,190303,19,3PACK,12.07,229.33
205503,18,701010,190304,21,3PACK,12.90,270.9
205503,19,701010,190305,19,3PACK,12.79,243.01
205503,20,701010,190306,21,3PACK,14.05,295.05
205503,21,701010,190307,20,3PACK,15.30,306
205503,22,701010,190401,22,3PACK,10.96,241.12
205503,23,701010,190402,20,3PACK,11.91,238.2
205503,24,701010,190403,19,3PACK,12.71,241.49
205503,25,701010,190404,19,3PACK,12.92,245.48
205503,26,701010,190405,19,3PACK,13.07,248.33
205503,27,701010,190406,22,3PACK,13.13,288.86
205503,28,701010,190407,20,3PACK,14.47,289.4
205503,29,701010,190501,21,3PACK,11.39,239.19
205503,30,701010,190502,20,3PACK,11.67,233.4
205503,31,701010,190503,19,3PACK,12.20,231.8
205503,32,701010,190504,20,3PACK,12.76,255.2
205503,33,701010,190505,22,3PACK,13.07,287.54
205503,34,701010,190506,21,3PACK,13.60,285.6
205503,35,701010,190507,21,3PACK,14.16,297.36
1462512,1,701010,120101,8,EACH,11.79,94.32
1462512,1,701010,180101,8,EACH,8.98,71.84
1462512,2,701010,120102,9,EACH,12.25,110.25
1462512,2,701010,180102,8,EACH,9.47,75.76
1462512,3,701010,120103,9,EACH,12.69,114.21
1462512,3,701010,180103,9,EACH,9.61,86.49
1462512,4,701010,120104,8,EACH,13.15,105.2
1462512,4,701010,180104,8,EACH,9.90,79.2
1462512,5,701010,120105,9,EACH,13.82,124.38
1462512,5,701010,180105,9,EACH,10.80,97.2
1462512,6,701010,120106,9,EACH,14.31,128.79
1462512,6,701010,180106,9,EACH,10.69,96.21
1462512,7,701010,120107,9,EACH,15.65,140.85
1462512,7,701010,180107,8,EACH,11.59,92.72
1462512,8,701010,120201,9,EACH,11.70,105.3
1462512,8,701010,180201,9,EACH,8.88,79.92
1462512,9,701010,120202,8,EACH,12.49,99.92
1462512,9,701010,180202,8,EACH,9.23,73.84
1462512,10,701010,120203,9,EACH,12.84,115.56
1462512,10,701010,180203,8,EACH,9.54,76.32
1462512,11,701010,120204,8,EACH,13.79,110.32
1462512,11,701010,180204,8,EACH,10.37,82.96
1462512,12,701010,120205,8,EACH,13.95,111.6
1462512,12,701010,180205,9,EACH,10.54,94.86
1462512,13,701010,120206,8,EACH,14.03,112.24
1462512,13,701010,180206,8,EACH,11.55,92.4
1462512,14,701010,120207,8,EACH,15.11,120.88
1462512,14,701010,180207,9,EACH,11.97,107.73
1462512,15,701010,120301,8,EACH,11.85,94.8
1462512,15,701010,180301,8,EACH,8.92,71.36
1462512,16,701010,120302,9,EACH,12.32,110.88
1462512,16,701010,180302,8,EACH,9.20,73.6
1462512,17,701010,120303,8,EACH,12.87,102.96
1462512,17,701010,180303,9,EACH,9.99,89.91
1462512,18,701010,120304,8,EACH,13.28,106.24
1462512,18,701010,180304,8,EACH,10.20,81.6
1462512,19,701010,120305,8,EACH,13.83,110.64
1462512,19,701010,180305,9,EACH,10.44,93.96
1462512,20,701010,120306,9,EACH,14.92,134.28
1462512,20,701010,180306,8,EACH,11.18,89.44
1462512,21,701010,120307,9,EACH,14.82,133.38
1462512,21,701010,180307,9,EACH,10.95,98.55
1462512,22,701010,120401,8,EACH,11.83,94.64
1462512,22,701010,180401,9,EACH,8.92,80.28
1462512,23,701010,120402,8,EACH,12.39,99.12
1462512,23,701010,180402,8,EACH,9.51,76.08
1462512,24,701010,120403,9,EACH,12.86,115.74
1462512,24,701010,180403,9,EACH,9.53,85.77
1462512,25,701010,120404,8,EACH,13.50,108
1462512,25,701010,180404,8,EACH,10.42,83.36
1462512,26,701010,120405,9,EACH,13.47,121.23
1462512,26,701010,180405,8,EACH,10.39,83.12
1462512,27,701010,120406,9,EACH,15.12,136.08
1462512,27,701010,180406,9,EACH,10.69,96.21
1462512,28,701010,120407,8,EACH,15.06,120.48
1462512,28,701010,180407,8,EACH,11.18,89.44
1462512,29,701010,120501,9,EACH,11.78,106.02
1462512,29,701010,180501,9,EACH,8.85,79.65
1462512,30,701010,120502,8,EACH,12.52,100.16
1462512,30,701010,180502,8,EACH,9.38,75.04
1462512,31,701010,120503,9,EACH,12.96,116.64
1462512,31,701010,180503,9,EACH,9.85,88.65
1462512,32,701010,120504,9,EACH,13.32,119.88
1462512,32,701010,180504,8,EACH,10.14,81.12
1462512,33,701010,120505,9,EACH,14.39,129.51
1462512,33,701010,180505,9,EACH,10.93,98.37
1462512,34,701010,120506,8,EACH,13.91,111.28
1462512,34,701010,180506,8,EACH,10.88,87.04
1462512,35,701010,120507,9,EACH,15.66,140.94
1462512,35,701010,180507,8,EACH,11.30,90.4
993035,1,701010,120101,19,EACH,11.37,216.03
993035,2,701010,120102,20,EACH,12.05,241
993035,3,701010,120103,20,EACH,12.36,247.2
993035,4,701010,120104,19,EACH,12.20,231.8
993035,5,701010,120105,23,EACH,13.72,315.56
993035,6,701010,120106,22,EACH,14.27,313.94
993035,7,701010,120107,21,EACH,14.98,314.58
993035,8,701010,120201,23,EACH,10.99,252.77
993035,9,701010,120202,20,EACH,11.75,235
993035,10,701010,120203,21,EACH,12.26,257.46
993035,11,701010,120204,20,EACH,12.74,254.8
993035,12,701010,120205,19,EACH,13.36,253.84
993035,13,701010,120206,22,EACH,13.43,295.46
993035,14,701010,120207,20,EACH,15.00,300
993035,15,701010,120301,19,EACH,11.75,223.25
993035,16,701010,120302,20,EACH,11.89,237.8
993035,17,701010,120303,20,EACH,12.57,251.4
993035,18,701010,120304,22,EACH,13.28,292.16
993035,19,701010,120305,21,EACH,13.55,284.55
993035,20,701010,120306,21,EACH,14.66,307.86
993035,21,701010,120307,21,EACH,13.91,292.11
993035,22,701010,120401,21,EACH,11.39,239.19
993035,23,701010,120402,23,EACH,12.33,283.59
993035,24,701010,120403,23,EACH,12.50,287.5
993035,25,701010,120404,19,EACH,13.04,247.76
993035,26,701010,120405,21,EACH,12.80,268.8
993035,27,701010,120406,22,EACH,14.59,320.98
993035,28,701010,120407,21,EACH,15.07,316.47
993035,29,701010,120501,20,EACH,11.25,225
993035,30,701010,120502,20,EACH,11.82,236.4
993035,31,701010,120503,19,EACH,12.48,237.12
993035,32,701010,120504,23,EACH,13.03,299.69
993035,33,701010,120505,22,EACH,14.04,308.88
993035,34,701010,120506,19,EACH,13.27,252.13
993035,35,701010,120507,22,EACH,15.63,343.86
966025,1,701010,190101,22,3PACK,12.36,271.92
966025,2,701010,190102,23,3PACK,13.37,307.51
966025,3,701010,190103,23,3PACK,12.76,293.48
966025,4,701010,190104,24,3PACK,14.00,336
966025,5,701010,190105,23,3PACK,14.12,324.76
966025,6,701010,190106,21,3PACK,15.17,318.57
966025,7,701010,190107,23,3PACK,16.64,382.72
966025,8,701010,190201,23,3PACK,12.47,286.81
966025,9,701010,190202,22,3PACK,12.33,271.26
966025,10,701010,190203,25,3PACK,13.85,346.25
966025,11,701010,190204,23,3PACK,14.28,328.44
966025,12,701010,190205,22,3PACK,14.40,316.8
966025,13,701010,190206,22,3PACK,15.23,335.06
966025,14,701010,190207,23,3PACK,17.03,391.69
966025,15,701010,190301,25,3PACK,12.29,307.25
966025,16,701010,190302,24,3PACK,12.33,295.92
966025,17,701010,190303,23,3PACK,14.13,324.99
966025,18,701010,190304,24,3PACK,14.01,336.24
966025,19,701010,190305,22,3PACK,14.44,317.68
966025,20,701010,190306,22,3PACK,14.83,326.26
966025,21,701010,190307,24,3PACK,16.15,387.6
966025,22,701010,190501,24,3PACK,12.70,304.8
966025,23,701010,190502,24,3PACK,12.75,306
966025,24,701010,190503,25,3PACK,13.09,327.25
966025,25,701010,190504,21,3PACK,13.41,281.61
966025,26,701010,190505,24,3PACK,14.37,344.88
966025,27,701010,190506,25,3PACK,15.02,375.5
966025,28,701010,190507,23,3PACK,15.47,355.81
729017,1,701010,140101,9,EACH,8.14,73.26
729017,1,701010,150101,12,EACH,12.65,151.8
729017,1,701010,180101,7,EACH,9.77,68.39
729017,2,701010,140102,8,EACH,8.63,69.04
729017,2,701010,150102,13,EACH,12.75,165.75
729017,2,701010,180102,7,EACH,10.43,73.01
729017,3,701010,140103,8,EACH,9.25,74
729017,3,701010,150103,13,EACH,13.82,179.66
729017,3,701010,180103,6,EACH,10.64,63.84
729017,4,701010,140104,8,EACH,9.65,77.2
729017,4,701010,150104,13,EACH,14.36,186.68
729017,4,701010,180104,6,EACH,10.83,64.98
729017,5,701010,140105,8,EACH,9.72,77.76
729017,5,701010,150105,13,EACH,14.90,193.7
729017,5,701010,180105,7,EACH,11.99,83.93
729017,6,701010,140106,9,EACH,10.15,91.35
729017,6,701010,150106,12,EACH,14.89,178.68
729017,6,701010,180106,7,EACH,11.63,81.41
729017,7,701010,140107,8,EACH,10.55,84.4
729017,7,701010,150107,13,EACH,15.95,207.35
729017,7,701010,180107,6,EACH,12.81,76.86
729017,8,701010,140201,7,EACH,8.11,56.77
