Transaction Date,Warehouse ID,Product ID,Transaction Quantity,Inventory U/M,Transaction Quantity STD UM
5/1/2013,301003,200507,600,EACH,600
4/1/2013,301003,200507,600,EACH,600
3/1/2013,301003,200507,400,EACH,400
2/1/2013,301003,200507,200,EACH,200
11/1/2014,301004,200507,200,EACH,200
10/1/2014,301004,200507,600,EACH,600
9/1/2014,301004,200507,400,EACH,400
8/1/2014,301004,200507,400,EACH,400
7/1/2014,301004,200507,600,EACH,600
6/1/2014,301004,200507,200,EACH,200
5/1/2014,301004,200507,400,EACH,400
4/1/2014,301004,200507,400,EACH,400
3/1/2014,301004,200507,400,EACH,400
2/1/2014,301004,200507,400,EACH,400
1/1/2014,301004,200507,600,EACH,600
12/1/2013,301004,200507,400,EACH,400
11/1/2013,301004,200507,600,EACH,600
10/1/2013,301004,200507,600,EACH,600
9/1/2013,301004,200507,400,EACH,400
8/1/2013,301004,200507,400,EACH,400
7/1/2013,301004,200507,400,EACH,400
6/1/2013,301004,200507,400,EACH,400
5/1/2013,301004,200507,200,EACH,200
4/1/2013,301004,200507,400,EACH,400
3/1/2013,301004,200507,200,EACH,200
2/1/2013,301004,200507,400,EACH,400
10/1/2014,301002,210101,600,EACH,600
8/1/2014,301002,210101,600,EACH,600
6/1/2014,301002,210101,600,EACH,600
4/1/2014,301002,210101,600,EACH,600
2/1/2014,301002,210101,600,EACH,600
10/1/2013,301002,210101,600,EACH,600
8/1/2013,301002,210101,600,EACH,600
6/1/2013,301002,210101,600,EACH,600
4/1/2013,301002,210101,600,EACH,600
10/1/2014,301003,210101,600,EACH,600
9/1/2014,301003,210101,600,EACH,600
8/1/2014,301003,210101,600,EACH,600
7/1/2014,301003,210101,600,EACH,600
6/1/2014,301003,210101,1200,EACH,1200
4/1/2014,301003,210101,1200,EACH,1200
2/1/2014,301003,210101,600,EACH,600
12/1/2013,301003,210101,600,EACH,600
10/1/2013,301003,210101,600,EACH,600
9/1/2013,301003,210101,600,EACH,600
8/1/2013,301003,210101,600,EACH,600
7/1/2013,301003,210101,600,EACH,600
6/1/2013,301003,210101,600,EACH,600
5/1/2013,301003,210101,600,EACH,600
4/1/2013,301003,210101,600,EACH,600
3/1/2013,301003,210101,600,EACH,600
10/1/2014,301004,210101,600,EACH,600
9/1/2014,301004,210101,600,EACH,600
7/1/2014,301004,210101,600,EACH,600
6/1/2014,301004,210101,600,EACH,600
5/1/2014,301004,210101,600,EACH,600
4/1/2014,301004,210101,600,EACH,600
2/1/2014,301004,210101,600,EACH,600
12/1/2013,301004,210101,600,EACH,600
11/1/2013,301004,210101,600,EACH,600
9/1/2013,301004,210101,600,EACH,600
8/1/2013,301004,210101,600,EACH,600
6/1/2013,301004,210101,600,EACH,600
5/1/2013,301004,210101,600,EACH,600
4/1/2013,301004,210101,600,EACH,600
8/1/2014,301002,210102,600,EACH,600
6/1/2014,301002,210102,600,EACH,600
5/1/2014,301002,210102,600,EACH,600
2/1/2014,301002,210102,600,EACH,600
10/1/2013,301002,210102,600,EACH,600
8/1/2013,301002,210102,600,EACH,600
6/1/2013,301002,210102,600,EACH,600
4/1/2013,301002,210102,600,EACH,600
11/1/2014,301003,210102,600,EACH,600
9/1/2014,301003,210102,600,EACH,600
8/1/2014,301003,210102,600,EACH,600
7/1/2014,301003,210102,1200,EACH,1200
6/1/2014,301003,210102,600,EACH,600
5/1/2014,301003,210102,600,EACH,600
4/1/2014,301003,210102,600,EACH,600
2/1/2014,301003,210102,600,EACH,600
12/1/2013,301003,210102,600,EACH,600
10/1/2013,301003,210102,600,EACH,600
9/1/2013,301003,210102,600,EACH,600
8/1/2013,301003,210102,600,EACH,600
7/1/2013,301003,210102,600,EACH,600
6/1/2013,301003,210102,600,EACH,600
5/1/2013,301003,210102,600,EACH,600
4/1/2013,301003,210102,600,EACH,600
3/1/2013,301003,210102,600,EACH,600
10/1/2014,301004,210102,600,EACH,600
9/1/2014,301004,210102,600,EACH,600
7/1/2014,301004,210102,600,EACH,600
6/1/2014,301004,210102,1200,EACH,1200
4/1/2014,301004,210102,600,EACH,600
2/1/2014,301004,210102,600,EACH,600
1/1/2014,301004,210102,600,EACH,600
11/1/2013,301004,210102,600,EACH,600
10/1/2013,301004,210102,600,EACH,600
8/1/2013,301004,210102,600,EACH,600
7/1/2013,301004,210102,600,EACH,600
5/1/2013,301004,210102,600,EACH,600
4/1/2013,301004,210102,600,EACH,600
3/1/2013,301004,210102,600,EACH,600
8/1/2014,301002,210103,600,EACH,600
6/1/2014,301002,210103,600,EACH,600
5/1/2014,301002,210103,600,EACH,600
2/1/2014,301002,210103,600,EACH,600
10/1/2013,301002,210103,600,EACH,600
8/1/2013,301002,210103,600,EACH,600
6/1/2013,301002,210103,600,EACH,600
4/1/2013,301002,210103,600,EACH,600
11/1/2014,301003,210103,600,EACH,600
9/1/2014,301003,210103,600,EACH,600
8/1/2014,301003,210103,600,EACH,600
7/1/2014,301003,210103,1200,EACH,1200
6/1/2014,301003,210103,600,EACH,600
5/1/2014,301003,210103,600,EACH,600
4/1/2014,301003,210103,600,EACH,600
2/1/2014,301003,210103,600,EACH,600
12/1/2013,301003,210103,600,EACH,600
10/1/2013,301003,210103,600,EACH,600
9/1/2013,301003,210103,600,EACH,600
8/1/2013,301003,210103,600,EACH,600
7/1/2013,301003,210103,600,EACH,600
6/1/2013,301003,210103,600,EACH,600
5/1/2013,301003,210103,600,EACH,600
4/1/2013,301003,210103,600,EACH,600
3/1/2013,301003,210103,600,EACH,600
10/1/2014,301004,210103,600,EACH,600
9/1/2014,301004,210103,600,EACH,600
7/1/2014,301004,210103,600,EACH,600
6/1/2014,301004,210103,1200,EACH,1200
4/1/2014,301004,210103,600,EACH,600
2/1/2014,301004,210103,600,EACH,600
1/1/2014,301004,210103,600,EACH,600
11/1/2013,301004,210103,600,EACH,600
10/1/2013,301004,210103,600,EACH,600
8/1/2013,301004,210103,600,EACH,600
7/1/2013,301004,210103,600,EACH,600
5/1/2013,301004,210103,600,EACH,600
4/1/2013,301004,210103,600,EACH,600
3/1/2013,301004,210103,600,EACH,600
7/1/2014,301002,210104,600,EACH,600
6/1/2014,301002,210104,600,EACH,600
4/1/2014,301002,210104,600,EACH,600
1/1/2014,301002,210104,600,EACH,600
9/1/2013,301002,210104,600,EACH,600
7/1/2013,301002,210104,600,EACH,600
5/1/2013,301002,210104,600,EACH,600
4/1/2013,301002,210104,600,EACH,600
8/1/2014,301003,210104,600,EACH,600
7/1/2014,301003,210104,600,EACH,600
6/1/2014,301003,210104,600,EACH,600
5/1/2014,301003,210104,600,EACH,600
4/1/2014,301003,210104,600,EACH,600
3/1/2014,301003,210104,600,EACH,600
1/1/2014,301003,210104,600,EACH,600
11/1/2013,301003,210104,600,EACH,600
10/1/2013,301003,210104,600,EACH,600
8/1/2013,301003,210104,1200,EACH,1200
6/1/2013,301003,210104,1200,EACH,1200
5/1/2013,301003,210104,600,EACH,600
3/1/2013,301003,210104,600,EACH,600
7/1/2014,301004,210104,600,EACH,600
6/1/2014,301004,210104,600,EACH,600
5/1/2014,301004,210104,600,EACH,600
4/1/2014,301004,210104,600,EACH,600
2/1/2014,301004,210104,600,EACH,600
12/1/2013,301004,210104,600,EACH,600
11/1/2013,301004,210104,600,EACH,600
10/1/2013,301004,210104,600,EACH,600
8/1/2013,301004,210104,600,EACH,600
6/1/2013,301004,210104,600,EACH,600
5/1/2013,301004,210104,600,EACH,600
4/1/2013,301004,210104,600,EACH,600
8/1/2014,301002,210105,600,EACH,600
6/1/2014,301002,210105,600,EACH,600
5/1/2014,301002,210105,600,EACH,600
2/1/2014,301002,210105,600,EACH,600
10/1/2013,301002,210105,600,EACH,600
8/1/2013,301002,210105,600,EACH,600
6/1/2013,301002,210105,600,EACH,600
4/1/2013,301002,210105,600,EACH,600
8/1/2014,301003,210105,600,EACH,600
7/1/2014,301003,210105,1200,EACH,1200
6/1/2014,301003,210105,600,EACH,600
5/1/2014,301003,210105,600,EACH,600
4/1/2014,301003,210105,600,EACH,600
2/1/2014,301003,210105,600,EACH,600
12/1/2013,301003,210105,600,EACH,600
11/1/2013,301003,210105,600,EACH,600
9/1/2013,301003,210105,600,EACH,600
8/1/2013,301003,210105,600,EACH,600
7/1/2013,301003,210105,600,EACH,600
6/1/2013,301003,210105,600,EACH,600
5/1/2013,301003,210105,600,EACH,600
4/1/2013,301003,210105,600,EACH,600
3/1/2013,301003,210105,600,EACH,600
8/1/2014,301004,210105,600,EACH,600
7/1/2014,301004,210105,600,EACH,600
6/1/2014,301004,210105,600,EACH,600
5/1/2014,301004,210105,600,EACH,600
3/1/2014,301004,210105,600,EACH,600
1/1/2014,301004,210105,600,EACH,600
12/1/2013,301004,210105,600,EACH,600
10/1/2013,301004,210105,600,EACH,600
8/1/2013,301004,210105,600,EACH,600
7/1/2013,301004,210105,600,EACH,600
6/1/2013,301004,210105,600,EACH,600
5/1/2013,301004,210105,600,EACH,600
3/1/2013,301004,210105,600,EACH,600
10/1/2014,301002,210106,600,EACH,600
8/1/2014,301002,210106,600,EACH,600
6/1/2014,301002,210106,600,EACH,600
4/1/2014,301002,210106,600,EACH,600
2/1/2014,301002,210106,600,EACH,600
10/1/2013,301002,210106,600,EACH,600
8/1/2013,301002,210106,600,EACH,600
6/1/2013,301002,210106,600,EACH,600
4/1/2013,301002,210106,600,EACH,600
10/1/2014,301003,210106,600,EACH,600
9/1/2014,301003,210106,600,EACH,600
8/1/2014,301003,210106,600,EACH,600
7/1/2014,301003,210106,600,EACH,600
6/1/2014,301003,210106,1200,EACH,1200
4/1/2014,301003,210106,1200,EACH,1200
2/1/2014,301003,210106,600,EACH,600
12/1/2013,301003,210106,600,EACH,600
10/1/2013,301003,210106,600,EACH,600
9/1/2013,301003,210106,600,EACH,600
8/1/2013,301003,210106,600,EACH,600
7/1/2013,301003,210106,600,EACH,600
6/1/2013,301003,210106,600,EACH,600
5/1/2013,301003,210106,600,EACH,600
4/1/2013,301003,210106,600,EACH,600
10/1/2014,301004,210106,600,EACH,600
9/1/2014,301004,210106,600,EACH,600
7/1/2014,301004,210106,600,EACH,600
6/1/2014,301004,210106,600,EACH,600
5/1/2014,301004,210106,600,EACH,600
4/1/2014,301004,210106,600,EACH,600
2/1/2014,301004,210106,600,EACH,600
12/1/2013,301004,210106,600,EACH,600
11/1/2013,301004,210106,600,EACH,600
10/1/2013,301004,210106,600,EACH,600
8/1/2013,301004,210106,600,EACH,600
6/1/2013,301004,210106,600,EACH,600
5/1/2013,301004,210106,600,EACH,600
4/1/2013,301004,210106,600,EACH,600
10/1/2014,301002,210107,600,EACH,600
8/1/2014,301002,210107,600,EACH,600
6/1/2014,301002,210107,600,EACH,600
4/1/2014,301002,210107,600,EACH,600
2/1/2014,301002,210107,600,EACH,600
10/1/2013,301002,210107,600,EACH,600
8/1/2013,301002,210107,600,EACH,600
6/1/2013,301002,210107,600,EACH,600
4/1/2013,301002,210107,600,EACH,600
10/1/2014,301003,210107,600,EACH,600
9/1/2014,301003,210107,600,EACH,600
8/1/2014,301003,210107,600,EACH,600
7/1/2014,301003,210107,600,EACH,600
6/1/2014,301003,210107,1200,EACH,1200
4/1/2014,301003,210107,1200,EACH,1200
2/1/2014,301003,210107,600,EACH,600
12/1/2013,301003,210107,600,EACH,600
10/1/2013,301003,210107,600,EACH,600
9/1/2013,301003,210107,600,EACH,600
8/1/2013,301003,210107,600,EACH,600
7/1/2013,301003,210107,600,EACH,600
6/1/2013,301003,210107,600,EACH,600
5/1/2013,301003,210107,600,EACH,600
4/1/2013,301003,210107,600,EACH,600
10/1/2014,301004,210107,600,EACH,600
9/1/2014,301004,210107,600,EACH,600
7/1/2014,301004,210107,600,EACH,600
6/1/2014,301004,210107,600,EACH,600
5/1/2014,301004,210107,600,EACH,600
4/1/2014,301004,210107,600,EACH,600
2/1/2014,301004,210107,600,EACH,600
12/1/2013,301004,210107,600,EACH,600
11/1/2013,301004,210107,600,EACH,600
9/1/2013,301004,210107,600,EACH,600
8/1/2013,301004,210107,600,EACH,600
6/1/2013,301004,210107,600,EACH,600
5/1/2013,301004,210107,600,EACH,600
4/1/2013,301004,210107,600,EACH,600
8/1/2014,301002,210201,600,EACH,600
6/1/2014,301002,210201,600,EACH,600
5/1/2014,301002,210201,600,EACH,600
2/1/2014,301002,210201,600,EACH,600
10/1/2013,301002,210201,600,EACH,600
8/1/2013,301002,210201,600,EACH,600
6/1/2013,301002,210201,600,EACH,600
4/1/2013,301002,210201,600,EACH,600
11/1/2014,301003,210201,600,EACH,600
9/1/2014,301003,210201,600,EACH,600
8/1/2014,301003,210201,600,EACH,600
7/1/2014,301003,210201,1200,EACH,1200
6/1/2014,301003,210201,600,EACH,600
5/1/2014,301003,210201,600,EACH,600
4/1/2014,301003,210201,600,EACH,600
2/1/2014,301003,210201,600,EACH,600
12/1/2013,301003,210201,600,EACH,600
11/1/2013,301003,210201,600,EACH,600
9/1/2013,301003,210201,600,EACH,600
8/1/2013,301003,210201,600,EACH,600
7/1/2013,301003,210201,600,EACH,600
6/1/2013,301003,210201,600,EACH,600
5/1/2013,301003,210201,600,EACH,600
4/1/2013,301003,210201,600,EACH,600
3/1/2013,301003,210201,600,EACH,600
10/1/2014,301004,210201,600,EACH,600
9/1/2014,301004,210201,600,EACH,600
7/1/2014,301004,210201,600,EACH,600
6/1/2014,301004,210201,1200,EACH,1200
4/1/2014,301004,210201,600,EACH,600
2/1/2014,301004,210201,600,EACH,600
1/1/2014,301004,210201,600,EACH,600
11/1/2013,301004,210201,600,EACH,600
10/1/2013,301004,210201,600,EACH,600
8/1/2013,301004,210201,600,EACH,600
7/1/2013,301004,210201,600,EACH,600
5/1/2013,301004,210201,600,EACH,600
4/1/2013,301004,210201,600,EACH,600
3/1/2013,301004,210201,600,EACH,600
10/1/2014,301002,210202,600,EACH,600
8/1/2014,301002,210202,600,EACH,600
6/1/2014,301002,210202,600,EACH,600
4/1/2014,301002,210202,600,EACH,600
2/1/2014,301002,210202,600,EACH,600
10/1/2013,301002,210202,600,EACH,600
8/1/2013,301002,210202,600,EACH,600
6/1/2013,301002,210202,600,EACH,600
4/1/2013,301002,210202,600,EACH,600
10/1/2014,301003,210202,600,EACH,600
9/1/2014,301003,210202,600,EACH,600
8/1/2014,301003,210202,600,EACH,600
7/1/2014,301003,210202,600,EACH,600
6/1/2014,301003,210202,1200,EACH,1200
4/1/2014,301003,210202,1200,EACH,1200
2/1/2014,301003,210202,600,EACH,600
12/1/2013,301003,210202,600,EACH,600
10/1/2013,301003,210202,600,EACH,600
9/1/2013,301003,210202,600,EACH,600
8/1/2013,301003,210202,600,EACH,600
7/1/2013,301003,210202,600,EACH,600
6/1/2013,301003,210202,600,EACH,600
5/1/2013,301003,210202,600,EACH,600
4/1/2013,301003,210202,600,EACH,600
3/1/2013,301003,210202,600,EACH,600
10/1/2014,301004,210202,600,EACH,600
9/1/2014,301004,210202,600,EACH,600
7/1/2014,301004,210202,600,EACH,600
6/1/2014,301004,210202,600,EACH,600
5/1/2014,301004,210202,600,EACH,600
4/1/2014,301004,210202,600,EACH,600
2/1/2014,301004,210202,600,EACH,600
12/1/2013,301004,210202,600,EACH,600
11/1/2013,301004,210202,600,EACH,600
10/1/2013,301004,210202,600,EACH,600
8/1/2013,301004,210202,600,EACH,600
6/1/2013,301004,210202,600,EACH,600
5/1/2013,301004,210202,600,EACH,600
4/1/2013,301004,210202,600,EACH,600
11/1/2014,301002,210203,600,EACH,600
8/1/2014,301002,210203,600,EACH,600
6/1/2014,301002,210203,600,EACH,600
2/1/2014,301002,210203,600,EACH,600
10/1/2013,301002,210203,600,EACH,600
8/1/2013,301002,210203,600,EACH,600
6/1/2013,301002,210203,600,EACH,600
4/1/2013,301002,210203,600,EACH,600
11/1/2014,301003,210203,600,EACH,600
9/1/2014,301003,210203,600,EACH,600
8/1/2014,301003,210203,600,EACH,600
7/1/2014,301003,210203,1200,EACH,1200
6/1/2014,301003,210203,600,EACH,600
5/1/2014,301003,210203,600,EACH,600
4/1/2014,301003,210203,600,EACH,600
2/1/2014,301003,210203,600,EACH,600
12/1/2013,301003,210203,600,EACH,600
11/1/2013,301003,210203,600,EACH,600
9/1/2013,301003,210203,600,EACH,600
8/1/2013,301003,210203,600,EACH,600
7/1/2013,301003,210203,600,EACH,600
6/1/2013,301003,210203,600,EACH,600
5/1/2013,301003,210203,600,EACH,600
4/1/2013,301003,210203,600,EACH,600
3/1/2013,301003,210203,600,EACH,600
10/1/2014,301004,210203,600,EACH,600
9/1/2014,301004,210203,600,EACH,600
7/1/2014,301004,210203,600,EACH,600
6/1/2014,301004,210203,1200,EACH,1200
4/1/2014,301004,210203,600,EACH,600
2/1/2014,301004,210203,600,EACH,600
1/1/2014,301004,210203,600,EACH,600
11/1/2013,301004,210203,600,EACH,600
10/1/2013,301004,210203,600,EACH,600
8/1/2013,301004,210203,600,EACH,600
7/1/2013,301004,210203,600,EACH,600
5/1/2013,301004,210203,600,EACH,600
4/1/2013,301004,210203,600,EACH,600
3/1/2013,301004,210203,600,EACH,600
8/1/2014,301002,210204,600,EACH,600
6/1/2014,301002,210204,600,EACH,600
5/1/2014,301002,210204,600,EACH,600
2/1/2014,301002,210204,600,EACH,600
10/1/2013,301002,210204,600,EACH,600
8/1/2013,301002,210204,600,EACH,600
6/1/2013,301002,210204,600,EACH,600
4/1/2013,301002,210204,600,EACH,600
8/1/2014,301003,210204,600,EACH,600
7/1/2014,301003,210204,1200,EACH,1200
6/1/2014,301003,210204,600,EACH,600
5/1/2014,301003,210204,600,EACH,600
4/1/2014,301003,210204,600,EACH,600
2/1/2014,301003,210204,600,EACH,600
12/1/2013,301003,210204,600,EACH,600
11/1/2013,301003,210204,600,EACH,600
9/1/2013,301003,210204,600,EACH,600
8/1/2013,301003,210204,600,EACH,600
7/1/2013,301003,210204,600,EACH,600
6/1/2013,301003,210204,600,EACH,600
5/1/2013,301003,210204,600,EACH,600
4/1/2013,301003,210204,600,EACH,600
3/1/2013,301003,210204,600,EACH,600
8/1/2014,301004,210204,600,EACH,600
7/1/2014,301004,210204,600,EACH,600
6/1/2014,301004,210204,600,EACH,600
5/1/2014,301004,210204,600,EACH,600
3/1/2014,301004,210204,600,EACH,600
1/1/2014,301004,210204,600,EACH,600
12/1/2013,301004,210204,600,EACH,600
10/1/2013,301004,210204,600,EACH,600
8/1/2013,301004,210204,600,EACH,600
7/1/2013,301004,210204,600,EACH,600
6/1/2013,301004,210204,600,EACH,600
5/1/2013,301004,210204,600,EACH,600
3/1/2013,301004,210204,600,EACH,600
8/1/2014,301002,210205,600,EACH,600
6/1/2014,301002,210205,600,EACH,600
4/1/2014,301002,210205,600,EACH,600
2/1/2014,301002,210205,600,EACH,600
10/1/2013,301002,210205,600,EACH,600
8/1/2013,301002,210205,600,EACH,600
6/1/2013,301002,210205,600,EACH,600
4/1/2013,301002,210205,600,EACH,600
8/1/2014,301003,210205,600,EACH,600
7/1/2014,301003,210205,600,EACH,600
6/1/2014,301003,210205,1200,EACH,1200
5/1/2014,301003,210205,600,EACH,600
4/1/2014,301003,210205,600,EACH,600
2/1/2014,301003,210205,600,EACH,600
12/1/2013,301003,210205,600,EACH,600
10/1/2013,301003,210205,600,EACH,600
9/1/2013,301003,210205,600,EACH,600
8/1/2013,301003,210205,600,EACH,600
7/1/2013,301003,210205,600,EACH,600
6/1/2013,301003,210205,600,EACH,600
5/1/2013,301003,210205,600,EACH,600
4/1/2013,301003,210205,600,EACH,600
8/1/2014,301004,210205,600,EACH,600
6/1/2014,301004,210205,1200,EACH,1200
4/1/2014,301004,210205,600,EACH,600
3/1/2014,301004,210205,600,EACH,600
1/1/2014,301004,210205,600,EACH,600
12/1/2013,301004,210205,600,EACH,600
10/1/2013,301004,210205,600,EACH,600
8/1/2013,301004,210205,600,EACH,600
7/1/2013,301004,210205,600,EACH,600
5/1/2013,301004,210205,600,EACH,600
4/1/2013,301004,210205,600,EACH,600
3/1/2013,301004,210205,600,EACH,600
10/1/2014,301002,210206,600,EACH,600
8/1/2014,301002,210206,600,EACH,600
6/1/2014,301002,210206,600,EACH,600
4/1/2014,301002,210206,600,EACH,600
2/1/2014,301002,210206,600,EACH,600
10/1/2013,301002,210206,600,EACH,600
8/1/2013,301002,210206,600,EACH,600
6/1/2013,301002,210206,600,EACH,600
4/1/2013,301002,210206,600,EACH,600
10/1/2014,301003,210206,600,EACH,600
9/1/2014,301003,210206,600,EACH,600
8/1/2014,301003,210206,600,EACH,600
7/1/2014,301003,210206,600,EACH,600
6/1/2014,301003,210206,1200,EACH,1200
4/1/2014,301003,210206,1200,EACH,1200
2/1/2014,301003,210206,600,EACH,600
12/1/2013,301003,210206,600,EACH,600
10/1/2013,301003,210206,600,EACH,600
9/1/2013,301003,210206,600,EACH,600
8/1/2013,301003,210206,600,EACH,600
7/1/2013,301003,210206,600,EACH,600
6/1/2013,301003,210206,600,EACH,600
5/1/2013,301003,210206,600,EACH,600
4/1/2013,301003,210206,600,EACH,600
10/1/2014,301004,210206,600,EACH,600
9/1/2014,301004,210206,600,EACH,600
7/1/2014,301004,210206,600,EACH,600
6/1/2014,301004,210206,600,EACH,600
5/1/2014,301004,210206,600,EACH,600
4/1/2014,301004,210206,600,EACH,600
2/1/2014,301004,210206,600,EACH,600
12/1/2013,301004,210206,600,EACH,600
11/1/2013,301004,210206,600,EACH,600
10/1/2013,301004,210206,600,EACH,600
8/1/2013,301004,210206,600,EACH,600
6/1/2013,301004,210206,600,EACH,600
5/1/2013,301004,210206,600,EACH,600
4/1/2013,301004,210206,600,EACH,600
8/1/2014,301002,210207,600,EACH,600
6/1/2014,301002,210207,600,EACH,600
5/1/2014,301002,210207,600,EACH,600
2/1/2014,301002,210207,600,EACH,600
10/1/2013,301002,210207,600,EACH,600
8/1/2013,301002,210207,600,EACH,600
6/1/2013,301002,210207,600,EACH,600
4/1/2013,301002,210207,600,EACH,600
11/1/2014,301003,210207,600,EACH,600
9/1/2014,301003,210207,600,EACH,600
8/1/2014,301003,210207,600,EACH,600
7/1/2014,301003,210207,1200,EACH,1200
6/1/2014,301003,210207,600,EACH,600
5/1/2014,301003,210207,600,EACH,600
4/1/2014,301003,210207,600,EACH,600
2/1/2014,301003,210207,600,EACH,600
12/1/2013,301003,210207,600,EACH,600
11/1/2013,301003,210207,600,EACH,600
9/1/2013,301003,210207,600,EACH,600
8/1/2013,301003,210207,600,EACH,600
7/1/2013,301003,210207,600,EACH,600
6/1/2013,301003,210207,600,EACH,600
5/1/2013,301003,210207,600,EACH,600
4/1/2013,301003,210207,600,EACH,600
3/1/2013,301003,210207,600,EACH,600
10/1/2014,301004,210207,600,EACH,600
9/1/2014,301004,210207,600,EACH,600
7/1/2014,301004,210207,600,EACH,600
6/1/2014,301004,210207,1200,EACH,1200
4/1/2014,301004,210207,600,EACH,600
2/1/2014,301004,210207,600,EACH,600
1/1/2014,301004,210207,600,EACH,600
11/1/2013,301004,210207,600,EACH,600
10/1/2013,301004,210207,600,EACH,600
8/1/2013,301004,210207,600,EACH,600
7/1/2013,301004,210207,600,EACH,600
5/1/2013,301004,210207,600,EACH,600
4/1/2013,301004,210207,600,EACH,600
3/1/2013,301004,210207,600,EACH,600
8/1/2013,301002,210301,600,EACH,600
7/1/2013,301002,210301,600,EACH,600
5/1/2013,301002,210301,600,EACH,600
3/1/2013,301002,210301,600,EACH,600
12/1/2013,301003,210301,600,EACH,600
10/1/2013,301003,210301,600,EACH,600
9/1/2013,301003,210301,600,EACH,600
8/1/2013,301003,210301,600,EACH,600
7/1/2013,301003,210301,600,EACH,600
6/1/2013,301003,210301,600,EACH,600
5/1/2013,301003,210301,600,EACH,600
4/1/2013,301003,210301,600,EACH,600
12/1/2013,301004,210301,600,EACH,600
10/1/2013,301004,210301,600,EACH,600
7/1/2013,301004,210301,600,EACH,600
6/1/2013,301004,210301,600,EACH,600
5/1/2013,301004,210301,600,EACH,600
4/1/2013,301004,210301,600,EACH,600
8/1/2013,301002,210302,600,EACH,600
7/1/2013,301002,210302,600,EACH,600
5/1/2013,301002,210302,600,EACH,600
3/1/2013,301002,210302,600,EACH,600
10/1/2013,301003,210302,600,EACH,600
9/1/2013,301003,210302,600,EACH,600
8/1/2013,301003,210302,600,EACH,600
7/1/2013,301003,210302,600,EACH,600
6/1/2013,301003,210302,600,EACH,600
5/1/2013,301003,210302,600,EACH,600
4/1/2013,301003,210302,600,EACH,600
12/1/2013,301004,210302,600,EACH,600
10/1/2013,301004,210302,600,EACH,600
8/1/2013,301004,210302,600,EACH,600
6/1/2013,301004,210302,600,EACH,600
5/1/2013,301004,210302,600,EACH,600
4/1/2013,301004,210302,600,EACH,600
8/1/2013,301002,210303,600,EACH,600
7/1/2013,301002,210303,600,EACH,600
5/1/2013,301002,210303,600,EACH,600
3/1/2013,301002,210303,600,EACH,600
12/1/2013,301003,210303,600,EACH,600
10/1/2013,301003,210303,600,EACH,600
9/1/2013,301003,210303,600,EACH,600
8/1/2013,301003,210303,600,EACH,600
7/1/2013,301003,210303,600,EACH,600
6/1/2013,301003,210303,600,EACH,600
5/1/2013,301003,210303,600,EACH,600
4/1/2013,301003,210303,600,EACH,600
12/1/2013,301004,210303,600,EACH,600
10/1/2013,301004,210303,600,EACH,600
7/1/2013,301004,210303,600,EACH,600
6/1/2013,301004,210303,600,EACH,600
5/1/2013,301004,210303,600,EACH,600
4/1/2013,301004,210303,600,EACH,600
10/1/2013,301002,210304,600,EACH,600
8/1/2013,301002,210304,600,EACH,600
6/1/2013,301002,210304,600,EACH,600
4/1/2013,301002,210304,600,EACH,600
10/1/2013,301003,210304,600,EACH,600
9/1/2013,301003,210304,600,EACH,600
8/1/2013,301003,210304,600,EACH,600
7/1/2013,301003,210304,600,EACH,600
6/1/2013,301003,210304,600,EACH,600
5/1/2013,301003,210304,600,EACH,600
4/1/2013,301003,210304,600,EACH,600
3/1/2013,301003,210304,600,EACH,600
11/1/2013,301004,210304,600,EACH,600
10/1/2013,301004,210304,600,EACH,600
8/1/2013,301004,210304,600,EACH,600
6/1/2013,301004,210304,600,EACH,600
5/1/2013,301004,210304,600,EACH,600
4/1/2013,301004,210304,600,EACH,600
9/1/2013,301002,210305,600,EACH,600
7/1/2013,301002,210305,600,EACH,600
6/1/2013,301002,210305,600,EACH,600
4/1/2013,301002,210305,600,EACH,600
10/1/2013,301003,210305,600,EACH,600
9/1/2013,301003,210305,600,EACH,600
8/1/2013,301003,210305,600,EACH,600
6/1/2013,301003,210305,1200,EACH,1200
5/1/2013,301003,210305,600,EACH,600
4/1/2013,301003,210305,600,EACH,600
10/1/2013,301004,210305,600,EACH,600
9/1/2013,301004,210305,600,EACH,600
8/1/2013,301004,210305,600,EACH,600
6/1/2013,301004,210305,600,EACH,600
5/1/2013,301004,210305,600,EACH,600
4/1/2013,301004,210305,600,EACH,600
8/1/2013,301002,210306,600,EACH,600
7/1/2013,301002,210306,600,EACH,600
5/1/2013,301002,210306,600,EACH,600
3/1/2013,301002,210306,600,EACH,600
12/1/2013,301003,210306,600,EACH,600
10/1/2013,301003,210306,600,EACH,600
9/1/2013,301003,210306,600,EACH,600
8/1/2013,301003,210306,600,EACH,600
7/1/2013,301003,210306,600,EACH,600
6/1/2013,301003,210306,600,EACH,600
5/1/2013,301003,210306,600,EACH,600
4/1/2013,301003,210306,600,EACH,600
12/1/2013,301004,210306,600,EACH,600
10/1/2013,301004,210306,600,EACH,600
7/1/2013,301004,210306,600,EACH,600
6/1/2013,301004,210306,600,EACH,600
5/1/2013,301004,210306,600,EACH,600
4/1/2013,301004,210306,600,EACH,600
8/1/2013,301002,210307,600,EACH,600
7/1/2013,301002,210307,600,EACH,600
5/1/2013,301002,210307,600,EACH,600
3/1/2013,301002,210307,600,EACH,600
